OMRÅDE;KØN;ALDER;CIVILSTAND;TID;INDHOLD
Odsherred;Kvinder;51 år;Fraskilt;2008K1;41
Odsherred;Kvinder;51 år;Fraskilt;2020K1;52
Odsherred;Kvinder;52 år;Fraskilt;2008K1;51
Odsherred;Kvinder;52 år;Fraskilt;2020K1;58
Odsherred;Kvinder;53 år;Fraskilt;2008K1;42
Odsherred;Kvinder;53 år;Fraskilt;2020K1;60
Odsherred;Kvinder;54 år;Fraskilt;2008K1;34
Odsherred;Kvinder;54 år;Fraskilt;2020K1;68
Odsherred;Kvinder;55 år;Fraskilt;2008K1;58
Odsherred;Kvinder;55 år;Fraskilt;2020K1;72
Odsherred;Kvinder;56 år;Fraskilt;2008K1;44
Odsherred;Kvinder;56 år;Fraskilt;2020K1;57
Odsherred;Kvinder;57 år;Fraskilt;2008K1;42
Odsherred;Kvinder;57 år;Fraskilt;2020K1;54
Odsherred;Kvinder;58 år;Fraskilt;2008K1;47
Odsherred;Kvinder;58 år;Fraskilt;2020K1;50
Odsherred;Kvinder;59 år;Fraskilt;2008K1;57
Odsherred;Kvinder;59 år;Fraskilt;2020K1;64
Odsherred;Kvinder;60 år;Fraskilt;2008K1;55
Odsherred;Kvinder;60 år;Fraskilt;2020K1;57
Odsherred;Kvinder;61 år;Fraskilt;2008K1;38
Odsherred;Kvinder;61 år;Fraskilt;2020K1;52
Odsherred;Kvinder;62 år;Fraskilt;2008K1;50
Odsherred;Kvinder;62 år;Fraskilt;2020K1;40
Odsherred;Kvinder;63 år;Fraskilt;2008K1;45
Odsherred;Kvinder;63 år;Fraskilt;2020K1;54
Odsherred;Kvinder;64 år;Fraskilt;2008K1;39
Odsherred;Kvinder;64 år;Fraskilt;2020K1;52
Odsherred;Kvinder;65 år;Fraskilt;2008K1;44
Odsherred;Kvinder;65 år;Fraskilt;2020K1;49
Odsherred;Kvinder;66 år;Fraskilt;2008K1;40
Odsherred;Kvinder;66 år;Fraskilt;2020K1;43
Odsherred;Kvinder;67 år;Fraskilt;2008K1;35
Odsherred;Kvinder;67 år;Fraskilt;2020K1;57
Odsherred;Kvinder;68 år;Fraskilt;2008K1;23
Odsherred;Kvinder;68 år;Fraskilt;2020K1;48
Odsherred;Kvinder;69 år;Fraskilt;2008K1;22
Odsherred;Kvinder;69 år;Fraskilt;2020K1;37
Odsherred;Kvinder;70 år;Fraskilt;2008K1;18
Odsherred;Kvinder;70 år;Fraskilt;2020K1;47
Odsherred;Kvinder;71 år;Fraskilt;2008K1;29
Odsherred;Kvinder;71 år;Fraskilt;2020K1;50
Odsherred;Kvinder;72 år;Fraskilt;2008K1;24
Odsherred;Kvinder;72 år;Fraskilt;2020K1;55
Odsherred;Kvinder;73 år;Fraskilt;2008K1;23
Odsherred;Kvinder;73 år;Fraskilt;2020K1;33
Odsherred;Kvinder;74 år;Fraskilt;2008K1;17
Odsherred;Kvinder;74 år;Fraskilt;2020K1;45
Odsherred;Kvinder;75 år;Fraskilt;2008K1;12
Odsherred;Kvinder;75 år;Fraskilt;2020K1;38
Odsherred;Kvinder;76 år;Fraskilt;2008K1;12
Odsherred;Kvinder;76 år;Fraskilt;2020K1;30
Odsherred;Kvinder;77 år;Fraskilt;2008K1;6
Odsherred;Kvinder;77 år;Fraskilt;2020K1;38
Odsherred;Kvinder;78 år;Fraskilt;2008K1;14
Odsherred;Kvinder;78 år;Fraskilt;2020K1;32
Odsherred;Kvinder;79 år;Fraskilt;2008K1;10
Odsherred;Kvinder;79 år;Fraskilt;2020K1;25
Odsherred;Kvinder;80 år;Fraskilt;2008K1;9
Odsherred;Kvinder;80 år;Fraskilt;2020K1;15
Odsherred;Kvinder;81 år;Fraskilt;2008K1;7
Odsherred;Kvinder;81 år;Fraskilt;2020K1;15
Odsherred;Kvinder;82 år;Fraskilt;2008K1;5
Odsherred;Kvinder;82 år;Fraskilt;2020K1;12
Odsherred;Kvinder;83 år;Fraskilt;2008K1;8
Odsherred;Kvinder;83 år;Fraskilt;2020K1;18
Odsherred;Kvinder;84 år;Fraskilt;2008K1;5
Odsherred;Kvinder;84 år;Fraskilt;2020K1;18
Odsherred;Kvinder;85 år;Fraskilt;2008K1;7
Odsherred;Kvinder;85 år;Fraskilt;2020K1;11
Odsherred;Kvinder;86 år;Fraskilt;2008K1;6
Odsherred;Kvinder;86 år;Fraskilt;2020K1;8
Odsherred;Kvinder;87 år;Fraskilt;2008K1;5
Odsherred;Kvinder;87 år;Fraskilt;2020K1;6
Odsherred;Kvinder;88 år;Fraskilt;2008K1;7
Odsherred;Kvinder;88 år;Fraskilt;2020K1;3
Odsherred;Kvinder;89 år;Fraskilt;2008K1;4
Odsherred;Kvinder;89 år;Fraskilt;2020K1;4
Odsherred;Kvinder;90 år;Fraskilt;2008K1;2
Odsherred;Kvinder;90 år;Fraskilt;2020K1;6
Odsherred;Kvinder;91 år;Fraskilt;2008K1;2
Odsherred;Kvinder;91 år;Fraskilt;2020K1;7
Odsherred;Kvinder;92 år;Fraskilt;2008K1;0
Odsherred;Kvinder;92 år;Fraskilt;2020K1;1
Odsherred;Kvinder;93 år;Fraskilt;2008K1;0
Odsherred;Kvinder;93 år;Fraskilt;2020K1;3
Odsherred;Kvinder;94 år;Fraskilt;2008K1;3
Odsherred;Kvinder;94 år;Fraskilt;2020K1;1
Odsherred;Kvinder;95 år;Fraskilt;2008K1;0
Odsherred;Kvinder;95 år;Fraskilt;2020K1;1
Odsherred;Kvinder;96 år;Fraskilt;2008K1;1
Odsherred;Kvinder;96 år;Fraskilt;2020K1;0
Odsherred;Kvinder;97 år;Fraskilt;2008K1;0
Odsherred;Kvinder;97 år;Fraskilt;2020K1;0
Odsherred;Kvinder;98 år;Fraskilt;2008K1;0
Odsherred;Kvinder;98 år;Fraskilt;2020K1;0
Odsherred;Kvinder;99 år;Fraskilt;2008K1;0
Odsherred;Kvinder;99 år;Fraskilt;2020K1;0
Odsherred;Kvinder;100 år;Fraskilt;2008K1;0
Odsherred;Kvinder;100 år;Fraskilt;2020K1;0
Odsherred;Kvinder;101 år;Fraskilt;2008K1;0
Odsherred;Kvinder;101 år;Fraskilt;2020K1;1
Odsherred;Kvinder;102 år;Fraskilt;2008K1;0
Odsherred;Kvinder;102 år;Fraskilt;2020K1;0
Odsherred;Kvinder;103 år;Fraskilt;2008K1;0
Odsherred;Kvinder;103 år;Fraskilt;2020K1;0
Odsherred;Kvinder;104 år;Fraskilt;2008K1;0
Odsherred;Kvinder;104 år;Fraskilt;2020K1;0
Odsherred;Kvinder;105 år;Fraskilt;2008K1;0
Odsherred;Kvinder;105 år;Fraskilt;2020K1;0
Odsherred;Kvinder;106 år;Fraskilt;2008K1;0
Odsherred;Kvinder;106 år;Fraskilt;2020K1;0
Odsherred;Kvinder;107 år;Fraskilt;2008K1;0
Odsherred;Kvinder;107 år;Fraskilt;2020K1;0
Odsherred;Kvinder;108 år;Fraskilt;2008K1;0
Odsherred;Kvinder;108 år;Fraskilt;2020K1;0
Odsherred;Kvinder;109 år;Fraskilt;2008K1;0
Odsherred;Kvinder;109 år;Fraskilt;2020K1;0
Odsherred;Kvinder;110 år;Fraskilt;2008K1;0
Odsherred;Kvinder;110 år;Fraskilt;2020K1;0
Odsherred;Kvinder;111 år;Fraskilt;2008K1;0
Odsherred;Kvinder;111 år;Fraskilt;2020K1;0
Odsherred;Kvinder;112 år;Fraskilt;2008K1;0
Odsherred;Kvinder;112 år;Fraskilt;2020K1;0
Odsherred;Kvinder;113 år;Fraskilt;2008K1;0
Odsherred;Kvinder;113 år;Fraskilt;2020K1;0
Odsherred;Kvinder;114 år;Fraskilt;2008K1;0
Odsherred;Kvinder;114 år;Fraskilt;2020K1;0
Odsherred;Kvinder;115 år;Fraskilt;2008K1;0
Odsherred;Kvinder;115 år;Fraskilt;2020K1;0
Odsherred;Kvinder;116 år;Fraskilt;2008K1;0
Odsherred;Kvinder;116 år;Fraskilt;2020K1;0
Odsherred;Kvinder;117 år;Fraskilt;2008K1;0
Odsherred;Kvinder;117 år;Fraskilt;2020K1;0
Odsherred;Kvinder;118 år;Fraskilt;2008K1;0
Odsherred;Kvinder;118 år;Fraskilt;2020K1;0
Odsherred;Kvinder;119 år;Fraskilt;2008K1;0
Odsherred;Kvinder;119 år;Fraskilt;2020K1;0
Odsherred;Kvinder;120 år;Fraskilt;2008K1;0
Odsherred;Kvinder;120 år;Fraskilt;2020K1;0
Odsherred;Kvinder;121 år;Fraskilt;2008K1;0
Odsherred;Kvinder;121 år;Fraskilt;2020K1;0
Odsherred;Kvinder;122 år;Fraskilt;2008K1;0
Odsherred;Kvinder;122 år;Fraskilt;2020K1;0
Odsherred;Kvinder;123 år;Fraskilt;2008K1;0
Odsherred;Kvinder;123 år;Fraskilt;2020K1;0
Odsherred;Kvinder;124 år;Fraskilt;2008K1;0
Odsherred;Kvinder;124 år;Fraskilt;2020K1;0
Odsherred;Kvinder;125 år;Fraskilt;2008K1;0
Odsherred;Kvinder;125 år;Fraskilt;2020K1;0
Ringsted;I alt;I alt;Fraskilt;2008K1;2427
Ringsted;I alt;I alt;Fraskilt;2020K1;3488
Ringsted;I alt;0 år;Fraskilt;2008K1;0
Ringsted;I alt;0 år;Fraskilt;2020K1;0
Ringsted;I alt;1 år;Fraskilt;2008K1;0
Ringsted;I alt;1 år;Fraskilt;2020K1;0
Ringsted;I alt;2 år;Fraskilt;2008K1;0
Ringsted;I alt;2 år;Fraskilt;2020K1;0
Ringsted;I alt;3 år;Fraskilt;2008K1;0
Ringsted;I alt;3 år;Fraskilt;2020K1;0
Ringsted;I alt;4 år;Fraskilt;2008K1;0
Ringsted;I alt;4 år;Fraskilt;2020K1;0
Ringsted;I alt;5 år;Fraskilt;2008K1;0
Ringsted;I alt;5 år;Fraskilt;2020K1;0
Ringsted;I alt;6 år;Fraskilt;2008K1;0
Ringsted;I alt;6 år;Fraskilt;2020K1;0
Ringsted;I alt;7 år;Fraskilt;2008K1;0
Ringsted;I alt;7 år;Fraskilt;2020K1;0
Ringsted;I alt;8 år;Fraskilt;2008K1;0
Ringsted;I alt;8 år;Fraskilt;2020K1;0
Ringsted;I alt;9 år;Fraskilt;2008K1;0
Ringsted;I alt;9 år;Fraskilt;2020K1;0
Ringsted;I alt;10 år;Fraskilt;2008K1;0
Ringsted;I alt;10 år;Fraskilt;2020K1;0
Ringsted;I alt;11 år;Fraskilt;2008K1;0
Ringsted;I alt;11 år;Fraskilt;2020K1;0
Ringsted;I alt;12 år;Fraskilt;2008K1;0
Ringsted;I alt;12 år;Fraskilt;2020K1;0
Ringsted;I alt;13 år;Fraskilt;2008K1;0
Ringsted;I alt;13 år;Fraskilt;2020K1;0
Ringsted;I alt;14 år;Fraskilt;2008K1;0
Ringsted;I alt;14 år;Fraskilt;2020K1;0
Ringsted;I alt;15 år;Fraskilt;2008K1;0
Ringsted;I alt;15 år;Fraskilt;2020K1;0
Ringsted;I alt;16 år;Fraskilt;2008K1;0
Ringsted;I alt;16 år;Fraskilt;2020K1;0
Ringsted;I alt;17 år;Fraskilt;2008K1;0
Ringsted;I alt;17 år;Fraskilt;2020K1;0
Ringsted;I alt;18 år;Fraskilt;2008K1;0
Ringsted;I alt;18 år;Fraskilt;2020K1;0
Ringsted;I alt;19 år;Fraskilt;2008K1;0
Ringsted;I alt;19 år;Fraskilt;2020K1;1
Ringsted;I alt;20 år;Fraskilt;2008K1;0
Ringsted;I alt;20 år;Fraskilt;2020K1;0
Ringsted;I alt;21 år;Fraskilt;2008K1;1
Ringsted;I alt;21 år;Fraskilt;2020K1;1
Ringsted;I alt;22 år;Fraskilt;2008K1;2
Ringsted;I alt;22 år;Fraskilt;2020K1;0
Ringsted;I alt;23 år;Fraskilt;2008K1;1
Ringsted;I alt;23 år;Fraskilt;2020K1;1
Ringsted;I alt;24 år;Fraskilt;2008K1;1
Ringsted;I alt;24 år;Fraskilt;2020K1;1
Ringsted;I alt;25 år;Fraskilt;2008K1;2
Ringsted;I alt;25 år;Fraskilt;2020K1;8
Ringsted;I alt;26 år;Fraskilt;2008K1;10
Ringsted;I alt;26 år;Fraskilt;2020K1;6
Ringsted;I alt;27 år;Fraskilt;2008K1;3
Ringsted;I alt;27 år;Fraskilt;2020K1;7
Ringsted;I alt;28 år;Fraskilt;2008K1;14
Ringsted;I alt;28 år;Fraskilt;2020K1;5
Ringsted;I alt;29 år;Fraskilt;2008K1;9
Ringsted;I alt;29 år;Fraskilt;2020K1;11
Ringsted;I alt;30 år;Fraskilt;2008K1;11
Ringsted;I alt;30 år;Fraskilt;2020K1;15
Ringsted;I alt;31 år;Fraskilt;2008K1;20
Ringsted;I alt;31 år;Fraskilt;2020K1;14
Ringsted;I alt;32 år;Fraskilt;2008K1;19
Ringsted;I alt;32 år;Fraskilt;2020K1;17
Ringsted;I alt;33 år;Fraskilt;2008K1;30
Ringsted;I alt;33 år;Fraskilt;2020K1;16
Ringsted;I alt;34 år;Fraskilt;2008K1;29
Ringsted;I alt;34 år;Fraskilt;2020K1;29
Ringsted;I alt;35 år;Fraskilt;2008K1;44
Ringsted;I alt;35 år;Fraskilt;2020K1;28
Ringsted;I alt;36 år;Fraskilt;2008K1;25
Ringsted;I alt;36 år;Fraskilt;2020K1;27
Ringsted;I alt;37 år;Fraskilt;2008K1;48
Ringsted;I alt;37 år;Fraskilt;2020K1;36
Ringsted;I alt;38 år;Fraskilt;2008K1;45
Ringsted;I alt;38 år;Fraskilt;2020K1;39
Ringsted;I alt;39 år;Fraskilt;2008K1;61
Ringsted;I alt;39 år;Fraskilt;2020K1;46
Ringsted;I alt;40 år;Fraskilt;2008K1;64
Ringsted;I alt;40 år;Fraskilt;2020K1;77
Ringsted;I alt;41 år;Fraskilt;2008K1;69
Ringsted;I alt;41 år;Fraskilt;2020K1;40
Ringsted;I alt;42 år;Fraskilt;2008K1;67
Ringsted;I alt;42 år;Fraskilt;2020K1;72
Ringsted;I alt;43 år;Fraskilt;2008K1;60
Ringsted;I alt;43 år;Fraskilt;2020K1;92
Ringsted;I alt;44 år;Fraskilt;2008K1;71
Ringsted;I alt;44 år;Fraskilt;2020K1;95
Ringsted;I alt;45 år;Fraskilt;2008K1;70
Ringsted;I alt;45 år;Fraskilt;2020K1;94
Ringsted;I alt;46 år;Fraskilt;2008K1;74
Ringsted;I alt;46 år;Fraskilt;2020K1;80
Ringsted;I alt;47 år;Fraskilt;2008K1;69
Ringsted;I alt;47 år;Fraskilt;2020K1;109
Ringsted;I alt;48 år;Fraskilt;2008K1;76
Ringsted;I alt;48 år;Fraskilt;2020K1;85
Ringsted;I alt;49 år;Fraskilt;2008K1;61
Ringsted;I alt;49 år;Fraskilt;2020K1;110
Ringsted;I alt;50 år;Fraskilt;2008K1;87
Ringsted;I alt;50 år;Fraskilt;2020K1;113
Ringsted;I alt;51 år;Fraskilt;2008K1;61
Ringsted;I alt;51 år;Fraskilt;2020K1;121
Ringsted;I alt;52 år;Fraskilt;2008K1;66
Ringsted;I alt;52 år;Fraskilt;2020K1;125
Ringsted;I alt;53 år;Fraskilt;2008K1;62
Ringsted;I alt;53 år;Fraskilt;2020K1;147
Ringsted;I alt;54 år;Fraskilt;2008K1;74
Ringsted;I alt;54 år;Fraskilt;2020K1;110
Ringsted;I alt;55 år;Fraskilt;2008K1;67
Ringsted;I alt;55 år;Fraskilt;2020K1;95
Ringsted;I alt;56 år;Fraskilt;2008K1;55
Ringsted;I alt;56 år;Fraskilt;2020K1;107
Ringsted;I alt;57 år;Fraskilt;2008K1;67
Ringsted;I alt;57 år;Fraskilt;2020K1;110
Ringsted;I alt;58 år;Fraskilt;2008K1;69
Ringsted;I alt;58 år;Fraskilt;2020K1;92
Ringsted;I alt;59 år;Fraskilt;2008K1;61
Ringsted;I alt;59 år;Fraskilt;2020K1;77
Ringsted;I alt;60 år;Fraskilt;2008K1;67
Ringsted;I alt;60 år;Fraskilt;2020K1;86
Ringsted;I alt;61 år;Fraskilt;2008K1;69
Ringsted;I alt;61 år;Fraskilt;2020K1;80
Ringsted;I alt;62 år;Fraskilt;2008K1;61
Ringsted;I alt;62 år;Fraskilt;2020K1;91
Ringsted;I alt;63 år;Fraskilt;2008K1;53
Ringsted;I alt;63 år;Fraskilt;2020K1;64
Ringsted;I alt;64 år;Fraskilt;2008K1;32
Ringsted;I alt;64 år;Fraskilt;2020K1;63
Ringsted;I alt;65 år;Fraskilt;2008K1;40
Ringsted;I alt;65 år;Fraskilt;2020K1;71
Ringsted;I alt;66 år;Fraskilt;2008K1;39
Ringsted;I alt;66 år;Fraskilt;2020K1;69
Ringsted;I alt;67 år;Fraskilt;2008K1;34
Ringsted;I alt;67 år;Fraskilt;2020K1;58
Ringsted;I alt;68 år;Fraskilt;2008K1;28
Ringsted;I alt;68 år;Fraskilt;2020K1;49
Ringsted;I alt;69 år;Fraskilt;2008K1;26
Ringsted;I alt;69 år;Fraskilt;2020K1;54
Ringsted;I alt;70 år;Fraskilt;2008K1;23
Ringsted;I alt;70 år;Fraskilt;2020K1;59
Ringsted;I alt;71 år;Fraskilt;2008K1;26
Ringsted;I alt;71 år;Fraskilt;2020K1;48
Ringsted;I alt;72 år;Fraskilt;2008K1;23
Ringsted;I alt;72 år;Fraskilt;2020K1;58
Ringsted;I alt;73 år;Fraskilt;2008K1;27
Ringsted;I alt;73 år;Fraskilt;2020K1;52
Ringsted;I alt;74 år;Fraskilt;2008K1;20
Ringsted;I alt;74 år;Fraskilt;2020K1;47
Ringsted;I alt;75 år;Fraskilt;2008K1;20
Ringsted;I alt;75 år;Fraskilt;2020K1;35
Ringsted;I alt;76 år;Fraskilt;2008K1;11
Ringsted;I alt;76 år;Fraskilt;2020K1;30
Ringsted;I alt;77 år;Fraskilt;2008K1;11
Ringsted;I alt;77 år;Fraskilt;2020K1;30
Ringsted;I alt;78 år;Fraskilt;2008K1;8
Ringsted;I alt;78 år;Fraskilt;2020K1;29
Ringsted;I alt;79 år;Fraskilt;2008K1;7
Ringsted;I alt;79 år;Fraskilt;2020K1;23
Ringsted;I alt;80 år;Fraskilt;2008K1;14
Ringsted;I alt;80 år;Fraskilt;2020K1;15
Ringsted;I alt;81 år;Fraskilt;2008K1;4
Ringsted;I alt;81 år;Fraskilt;2020K1;19
Ringsted;I alt;82 år;Fraskilt;2008K1;5
Ringsted;I alt;82 år;Fraskilt;2020K1;14
Ringsted;I alt;83 år;Fraskilt;2008K1;10
Ringsted;I alt;83 år;Fraskilt;2020K1;14
Ringsted;I alt;84 år;Fraskilt;2008K1;7
Ringsted;I alt;84 år;Fraskilt;2020K1;12
Ringsted;I alt;85 år;Fraskilt;2008K1;6
Ringsted;I alt;85 år;Fraskilt;2020K1;13
Ringsted;I alt;86 år;Fraskilt;2008K1;6
Ringsted;I alt;86 år;Fraskilt;2020K1;11
Ringsted;I alt;87 år;Fraskilt;2008K1;7
Ringsted;I alt;87 år;Fraskilt;2020K1;11
Ringsted;I alt;88 år;Fraskilt;2008K1;6
Ringsted;I alt;88 år;Fraskilt;2020K1;7
Ringsted;I alt;89 år;Fraskilt;2008K1;3
Ringsted;I alt;89 år;Fraskilt;2020K1;5
Ringsted;I alt;90 år;Fraskilt;2008K1;2
Ringsted;I alt;90 år;Fraskilt;2020K1;2
Ringsted;I alt;91 år;Fraskilt;2008K1;4
Ringsted;I alt;91 år;Fraskilt;2020K1;4
Ringsted;I alt;92 år;Fraskilt;2008K1;1
Ringsted;I alt;92 år;Fraskilt;2020K1;1
Ringsted;I alt;93 år;Fraskilt;2008K1;0
Ringsted;I alt;93 år;Fraskilt;2020K1;1
Ringsted;I alt;94 år;Fraskilt;2008K1;0
Ringsted;I alt;94 år;Fraskilt;2020K1;1
Ringsted;I alt;95 år;Fraskilt;2008K1;2
Ringsted;I alt;95 år;Fraskilt;2020K1;0
Ringsted;I alt;96 år;Fraskilt;2008K1;0
Ringsted;I alt;96 år;Fraskilt;2020K1;1
Ringsted;I alt;97 år;Fraskilt;2008K1;0
Ringsted;I alt;97 år;Fraskilt;2020K1;0
Ringsted;I alt;98 år;Fraskilt;2008K1;0
Ringsted;I alt;98 år;Fraskilt;2020K1;0
Ringsted;I alt;99 år;Fraskilt;2008K1;0
Ringsted;I alt;99 år;Fraskilt;2020K1;1
Ringsted;I alt;100 år;Fraskilt;2008K1;0
Ringsted;I alt;100 år;Fraskilt;2020K1;0
Ringsted;I alt;101 år;Fraskilt;2008K1;0
Ringsted;I alt;101 år;Fraskilt;2020K1;1
Ringsted;I alt;102 år;Fraskilt;2008K1;0
Ringsted;I alt;102 år;Fraskilt;2020K1;0
Ringsted;I alt;103 år;Fraskilt;2008K1;0
Ringsted;I alt;103 år;Fraskilt;2020K1;0
Ringsted;I alt;104 år;Fraskilt;2008K1;0
Ringsted;I alt;104 år;Fraskilt;2020K1;0
Ringsted;I alt;105 år;Fraskilt;2008K1;0
Ringsted;I alt;105 år;Fraskilt;2020K1;0
Ringsted;I alt;106 år;Fraskilt;2008K1;0
Ringsted;I alt;106 år;Fraskilt;2020K1;0
Ringsted;I alt;107 år;Fraskilt;2008K1;0
Ringsted;I alt;107 år;Fraskilt;2020K1;0
Ringsted;I alt;108 år;Fraskilt;2008K1;0
Ringsted;I alt;108 år;Fraskilt;2020K1;0
Ringsted;I alt;109 år;Fraskilt;2008K1;0
Ringsted;I alt;109 år;Fraskilt;2020K1;0
Ringsted;I alt;110 år;Fraskilt;2008K1;0
Ringsted;I alt;110 år;Fraskilt;2020K1;0
Ringsted;I alt;111 år;Fraskilt;2008K1;0
Ringsted;I alt;111 år;Fraskilt;2020K1;0
Ringsted;I alt;112 år;Fraskilt;2008K1;0
Ringsted;I alt;112 år;Fraskilt;2020K1;0
Ringsted;I alt;113 år;Fraskilt;2008K1;0
Ringsted;I alt;113 år;Fraskilt;2020K1;0
Ringsted;I alt;114 år;Fraskilt;2008K1;0
Ringsted;I alt;114 år;Fraskilt;2020K1;0
Ringsted;I alt;115 år;Fraskilt;2008K1;0
Ringsted;I alt;115 år;Fraskilt;2020K1;0
Ringsted;I alt;116 år;Fraskilt;2008K1;0
Ringsted;I alt;116 år;Fraskilt;2020K1;0
Ringsted;I alt;117 år;Fraskilt;2008K1;0
Ringsted;I alt;117 år;Fraskilt;2020K1;0
Ringsted;I alt;118 år;Fraskilt;2008K1;0
Ringsted;I alt;118 år;Fraskilt;2020K1;0
Ringsted;I alt;119 år;Fraskilt;2008K1;0
Ringsted;I alt;119 år;Fraskilt;2020K1;0
Ringsted;I alt;120 år;Fraskilt;2008K1;0
Ringsted;I alt;120 år;Fraskilt;2020K1;0
Ringsted;I alt;121 år;Fraskilt;2008K1;0
Ringsted;I alt;121 år;Fraskilt;2020K1;0
Ringsted;I alt;122 år;Fraskilt;2008K1;0
Ringsted;I alt;122 år;Fraskilt;2020K1;0
Ringsted;I alt;123 år;Fraskilt;2008K1;0
Ringsted;I alt;123 år;Fraskilt;2020K1;0
Ringsted;I alt;124 år;Fraskilt;2008K1;0
Ringsted;I alt;124 år;Fraskilt;2020K1;0
Ringsted;I alt;125 år;Fraskilt;2008K1;0
Ringsted;I alt;125 år;Fraskilt;2020K1;0
Ringsted;Mænd;I alt;Fraskilt;2008K1;1038
Ringsted;Mænd;I alt;Fraskilt;2020K1;1483
Ringsted;Mænd;0 år;Fraskilt;2008K1;0
Ringsted;Mænd;0 år;Fraskilt;2020K1;0
Ringsted;Mænd;1 år;Fraskilt;2008K1;0
Ringsted;Mænd;1 år;Fraskilt;2020K1;0
Ringsted;Mænd;2 år;Fraskilt;2008K1;0
Ringsted;Mænd;2 år;Fraskilt;2020K1;0
Ringsted;Mænd;3 år;Fraskilt;2008K1;0
Ringsted;Mænd;3 år;Fraskilt;2020K1;0
Ringsted;Mænd;4 år;Fraskilt;2008K1;0
Ringsted;Mænd;4 år;Fraskilt;2020K1;0
Ringsted;Mænd;5 år;Fraskilt;2008K1;0
Ringsted;Mænd;5 år;Fraskilt;2020K1;0
Ringsted;Mænd;6 år;Fraskilt;2008K1;0
Ringsted;Mænd;6 år;Fraskilt;2020K1;0
Ringsted;Mænd;7 år;Fraskilt;2008K1;0
Ringsted;Mænd;7 år;Fraskilt;2020K1;0
Ringsted;Mænd;8 år;Fraskilt;2008K1;0
Ringsted;Mænd;8 år;Fraskilt;2020K1;0
Ringsted;Mænd;9 år;Fraskilt;2008K1;0
Ringsted;Mænd;9 år;Fraskilt;2020K1;0
Ringsted;Mænd;10 år;Fraskilt;2008K1;0
Ringsted;Mænd;10 år;Fraskilt;2020K1;0
Ringsted;Mænd;11 år;Fraskilt;2008K1;0
Ringsted;Mænd;11 år;Fraskilt;2020K1;0
Ringsted;Mænd;12 år;Fraskilt;2008K1;0
Ringsted;Mænd;12 år;Fraskilt;2020K1;0
Ringsted;Mænd;13 år;Fraskilt;2008K1;0
Ringsted;Mænd;13 år;Fraskilt;2020K1;0
Ringsted;Mænd;14 år;Fraskilt;2008K1;0
Ringsted;Mænd;14 år;Fraskilt;2020K1;0
Ringsted;Mænd;15 år;Fraskilt;2008K1;0
Ringsted;Mænd;15 år;Fraskilt;2020K1;0
Ringsted;Mænd;16 år;Fraskilt;2008K1;0
Ringsted;Mænd;16 år;Fraskilt;2020K1;0
Ringsted;Mænd;17 år;Fraskilt;2008K1;0
Ringsted;Mænd;17 år;Fraskilt;2020K1;0
Ringsted;Mænd;18 år;Fraskilt;2008K1;0
Ringsted;Mænd;18 år;Fraskilt;2020K1;0
Ringsted;Mænd;19 år;Fraskilt;2008K1;0
Ringsted;Mænd;19 år;Fraskilt;2020K1;0
Ringsted;Mænd;20 år;Fraskilt;2008K1;0
Ringsted;Mænd;20 år;Fraskilt;2020K1;0
Ringsted;Mænd;21 år;Fraskilt;2008K1;0
Ringsted;Mænd;21 år;Fraskilt;2020K1;1
Ringsted;Mænd;22 år;Fraskilt;2008K1;0
Ringsted;Mænd;22 år;Fraskilt;2020K1;0
Ringsted;Mænd;23 år;Fraskilt;2008K1;0
Ringsted;Mænd;23 år;Fraskilt;2020K1;0
Ringsted;Mænd;24 år;Fraskilt;2008K1;0
Ringsted;Mænd;24 år;Fraskilt;2020K1;1
Ringsted;Mænd;25 år;Fraskilt;2008K1;1
Ringsted;Mænd;25 år;Fraskilt;2020K1;1
Ringsted;Mænd;26 år;Fraskilt;2008K1;1
Ringsted;Mænd;26 år;Fraskilt;2020K1;0
Ringsted;Mænd;27 år;Fraskilt;2008K1;2
Ringsted;Mænd;27 år;Fraskilt;2020K1;4
Ringsted;Mænd;28 år;Fraskilt;2008K1;5
Ringsted;Mænd;28 år;Fraskilt;2020K1;2
Ringsted;Mænd;29 år;Fraskilt;2008K1;3
Ringsted;Mænd;29 år;Fraskilt;2020K1;4
Ringsted;Mænd;30 år;Fraskilt;2008K1;5
Ringsted;Mænd;30 år;Fraskilt;2020K1;8
Ringsted;Mænd;31 år;Fraskilt;2008K1;9
Ringsted;Mænd;31 år;Fraskilt;2020K1;5
Ringsted;Mænd;32 år;Fraskilt;2008K1;5
Ringsted;Mænd;32 år;Fraskilt;2020K1;6
Ringsted;Mænd;33 år;Fraskilt;2008K1;10
Ringsted;Mænd;33 år;Fraskilt;2020K1;5
Ringsted;Mænd;34 år;Fraskilt;2008K1;11
Ringsted;Mænd;34 år;Fraskilt;2020K1;13
Ringsted;Mænd;35 år;Fraskilt;2008K1;16
Ringsted;Mænd;35 år;Fraskilt;2020K1;9
Ringsted;Mænd;36 år;Fraskilt;2008K1;13
Ringsted;Mænd;36 år;Fraskilt;2020K1;12
Ringsted;Mænd;37 år;Fraskilt;2008K1;17
Ringsted;Mænd;37 år;Fraskilt;2020K1;15
Ringsted;Mænd;38 år;Fraskilt;2008K1;12
Ringsted;Mænd;38 år;Fraskilt;2020K1;15
